event,model_a,model_b,parameter,finite_n_a,finite_n_b,raw_W1,scale,full_norm_W1,independent_W1_abs_diff,balanced_seed,balanced_n_each,balanced_q05,balanced_median,balanced_q95
GW240505_133552,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,luminosity_distance,13399,15213,38.474866174643424,1961.3425144449982,0.019616597249731606,0.0,1017376280,4000,0.013017532818658247,0.02365490674723569,0.04469810040451622
GW240505_133552,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_mass_source,13399,15213,0.18268700327145138,7.522994758950713,0.024283813710503244,0.0,669314545,4000,0.019288071520603252,0.03017477284896051,0.04528408540523622
GW240505_133552,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_spin,13399,15213,0.013130501501040722,0.0844164171489371,0.15554440646153447,0.0,1012844150,4000,0.13952167774671323,0.15876938136721946,0.18453450253251868
GW240505_133552,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,13399,13556,0.14370489374404488,3.4533552809526658,0.0416131217476128,2.7755575615628914e-17,256306543,4000,0.022732515792942314,0.04254617165521266,0.061523971251109
GW240505_133552,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,13399,13556,0.006724343225829876,0.22794780684448396,0.029499486390836476,8.673617379884035e-19,956743286,4000,0.015078941906632967,0.03119579820600263,0.05226209955265501
GW240505_133552,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,13399,13556,32.47628945093917,1962.4683075808434,0.016548694990633023,7.105427357601002e-15,110267565,4000,0.014433886661081695,0.021885000699263434,0.03781405816846596
GW240505_133552,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,13399,13556,0.16563095585431034,7.447361000976187,0.022240221178025307,0.0,27686889,4000,0.015543449411038631,0.02770211203980072,0.04362699520783808
GW240505_133552,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,13399,13556,0.008947350146167123,0.08229122932107824,0.10872787075834012,0.0,441604659,4000,0.08818956013621371,0.11137074548344034,0.13564182365124922
GW240505_133552,IMRPhenomXPNR,NRSur7dq4,chirp_mass_source,15213,13556,0.0871707989535071,3.527954265598302,0.024708596651471588,0.0,191958065,4000,0.016363519645610565,0.028050228794336014,0.04976570353083243
GW240505_133552,IMRPhenomXPNR,NRSur7dq4,chi_eff,15213,13556,0.019614419463305166,0.23362016572415817,0.08395858894503336,6.938893903907228e-18,201555299,4000,0.06583561225231915,0.08452418118963535,0.11249633438826076
GW240505_133552,IMRPhenomXPNR,NRSur7dq4,luminosity_distance,15213,13556,25.41815960665583,1978.689736848665,0.012845955145619615,3.552713678800501e-15,944099107,4000,0.01176269739350485,0.021330185957545603,0.03773153030418148
GW240505_133552,IMRPhenomXPNR,NRSur7dq4,final_mass_source,15213,13556,0.06388611971983231,7.6163634309709245,0.008388008305912496,1.3877787807814457e-17,214904395,4000,0.011939376687728152,0.02007720104515013,0.03364547079708117
GW240505_133552,IMRPhenomXPNR,NRSur7dq4,final_spin,15213,13556,0.004249395981250286,0.08275174101912985,0.05135113689351801,0.0,360656836,4000,0.03174620689070841,0.05361234434927155,0.07575170658991041
GW240515_005301,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chirp_mass_source,16489,15397,0.041201367377398164,2.9982605692246445,0.01374175673732484,6.938893903907228e-18,944969790,4000,0.013819554512108036,0.022490966608225617,0.03910723494779688
GW240515_005301,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chi_eff,16489,15397,0.03839160167526585,0.14965547528139314,0.25653322474890516,0.0,464486781,4000,0.23757767407879285,0.25910011690201706,0.2842078908294109
GW240515_005301,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,luminosity_distance,16489,15397,127.68998989273385,1572.2362667774241,0.08121552249551973,1.4210854715202004e-14,175544504,4000,0.05602080179885619,0.08386412602489005,0.10308163543265025
GW240515_005301,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_mass_source,16489,15397,0.4132735228275112,7.3882629945786,0.05593649320967124,0.0,515214883,4000,0.04071230828123569,0.058379634049223104,0.07924962096993911
GW240515_005301,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_spin,16489,15397,0.009482036932239127,0.06130835969973231,0.15466140308889276,1.734723475976807e-18,715581606,4000,0.13085481062143917,0.15284329567756438,0.17378766100044993
GW240515_005301,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,16489,12153,0.1082746741109738,2.9575973493792223,0.03660899754785751,0.0,846950048,4000,0.019603261064786215,0.03735385240022798,0.06246710930038207
GW240515_005301,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,16489,12153,0.022114074965025803,0.14650151634122477,0.15094775478991418,3.469446951953614e-18,347766823,4000,0.1242817402141228,0.1520460869985783,0.16917658960411752
GW240515_005301,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,16489,12153,35.33878119163347,1579.313121340301,0.02237604482234836,7.105427357601002e-15,993012810,4000,0.01175529334173692,0.025625660192925635,0.044404262754985956
GW240515_005301,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,16489,12153,0.3129260468724775,7.499634048141651,0.04172550885333106,5.551115123125783e-17,978398598,4000,0.025396307677411165,0.039963221796365245,0.0648561853152298
GW240515_005301,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,16489,12153,0.01443124414115708,0.06147815485075658,0.23473775646309075,0.0,652521243,4000,0.21040761944145933,0.23322169010346033,0.2593003738426742
GW240515_005301,IMRPhenomXPNR,NRSur7dq4,chirp_mass_source,15397,12153,0.08123633420909795,2.969721624321709,0.027354865029698708,0.0,575453320,4000,0.015168357661740444,0.031149203471087322,0.05100235752096048
GW240515_005301,IMRPhenomXPNR,NRSur7dq4,chi_eff,15397,12153,0.01643938050960206,0.15172774212369391,0.1083478886557218,3.469446951953614e-18,570529908,4000,0.08342720102134875,0.10789138082756577,0.1288821037075089
GW240515_005301,IMRPhenomXPNR,NRSur7dq4,luminosity_distance,15397,12153,93.29147860338725,1579.9325763334962,0.0590477593796351,1.4210854715202004e-14,426366386,4000,0.03931967828208925,0.057414798505225455,0.08304506845347122
GW240515_005301,IMRPhenomXPNR,NRSur7dq4,final_mass_source,15397,12153,0.13697120707350507,7.570008798806295,0.018093929705220935,0.0,241421764,4000,0.01486737021633634,0.023878074591779833,0.039623067282406506
GW240515_005301,IMRPhenomXPNR,NRSur7dq4,final_spin,15397,12153,0.0055405098532041635,0.06142460087883711,0.09020017670335502,8.673617379884035e-19,57971497,4000,0.07302415881076142,0.09552675127999186,0.11181471072608432
GW240618_071627,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chirp_mass_source,15339,14913,0.3346438420737325,9.930452066899992,0.03369875206277481,0.0,915815772,4000,0.020304900363829988,0.03567794513459119,0.05281284450972206
GW240618_071627,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chi_eff,15339,14913,0.02709417760393909,0.2337773087099827,0.115897380089833,3.469446951953614e-18,361433946,4000,0.0915102375165538,0.11584804126470241,0.14325428043039717
GW240618_071627,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,luminosity_distance,15339,14913,113.96712651710789,3232.7468035439924,0.03525396000459056,0.0,314554437,4000,0.019115272179357226,0.036812623130900536,0.0596277909971409
GW240618_071627,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_mass_source,15339,14913,0.8873845358143573,21.40187456013156,0.04146293509576118,0.0,739724820,4000,0.02455671112092605,0.0429871283295247,0.0664217658117104
GW240618_071627,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_spin,15339,14913,0.016781874924578322,0.10612498123728081,0.1581331250090529,3.469446951953614e-18,497183893,4000,0.13907926140659982,0.16166018464757925,0.18126859654898397
GW240618_071627,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,15339,14863,0.2643008726746899,10.048735986822493,0.026301902350831328,5.551115123125783e-17,229050429,4000,0.0167115888186109,0.029417574574819395,0.050679554504786464
GW240618_071627,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,15339,14863,0.012352155806687703,0.23335059119316076,0.05293389548973952,0.0,592865889,4000,0.03039671546160225,0.05621049590802745,0.07473770400605681
GW240618_071627,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,15339,14863,52.434340360849966,3286.1490888367066,0.015956165999580885,7.105427357601002e-15,529449528,4000,0.012712014589818408,0.022207615949885285,0.03698733186289306
GW240618_071627,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,15339,14863,1.3922963447281762,21.79311987794936,0.06388696765426986,0.0,321225609,4000,0.04179434399514289,0.0631633461053802,0.09066776309205651
GW240618_071627,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,15339,14863,0.01535319471773512,0.10609454713288907,0.14471238280045087,3.469446951953614e-18,48193841,4000,0.11681473318146152,0.14397166778922202,0.16187243732261505
GW240618_071627,IMRPhenomXPNR,NRSur7dq4,chirp_mass_source,14913,14863,0.18387792619912305,9.852782025468404,0.018662538735132673,2.7755575615628914e-17,153371894,4000,0.016119458483116227,0.02422392761056106,0.03473103198153276
GW240618_071627,IMRPhenomXPNR,NRSur7dq4,chi_eff,14913,14863,0.014823809134126837,0.2296194056895991,0.06455817220503458,0.0,571329808,4000,0.03626208525118806,0.06530578166872228,0.09165479980595397
GW240618_071627,IMRPhenomXPNR,NRSur7dq4,luminosity_distance,14913,14863,159.60456334152678,3236.884258990972,0.04930808474173866,2.842170943040401e-14,68364325,4000,0.033851984282211596,0.05270826451345683,0.06977633932192158
GW240618_071627,IMRPhenomXPNR,NRSur7dq4,final_mass_source,14913,14863,0.7008644456058052,21.53828268459352,0.03254040518778864,1.1102230246251565e-16,660569665,4000,0.026464553958505416,0.038431960048527364,0.05102159135676066
GW240618_071627,IMRPhenomXPNR,NRSur7dq4,final_spin,14913,14863,0.001772828267376373,0.10260890116173449,0.01727752901848155,0.0,136270700,4000,0.016844578680683293,0.028040496217958878,0.039388252887864905
GW240621_214041,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chirp_mass_source,14901,15454,0.30062956960508225,6.91840981380475,0.04345356486474922,0.0,55095817,4000,0.02543167603714675,0.04322055227491669,0.07052294318721164
GW240621_214041,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chi_eff,14901,15454,0.03590894217064132,0.20370005469087266,0.17628341938903916,1.3877787807814457e-17,435341233,4000,0.1524822653582576,0.17647027859390088,0.19822088611315014
GW240621_214041,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,luminosity_distance,14901,15454,71.85621285997391,3537.8097560751935,0.020310931851714488,0.0,272520776,4000,0.015045511927704378,0.02507642745102657,0.041929555962690164
GW240621_214041,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_mass_source,14901,15454,0.8608968630245208,15.043672500316966,0.05722650921883483,1.1102230246251565e-16,505689931,4000,0.03388418668534846,0.05667457745031919,0.08387465408397439
GW240621_214041,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_spin,14901,15454,0.015826609463928474,0.08551060697529289,0.18508358230343697,3.469446951953614e-18,181810724,4000,0.16094851484327882,0.1873585359000463,0.21229111925185332
GW240621_214041,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,14901,16177,0.16331595379401653,7.102254051598889,0.022994946760212017,0.0,586901735,4000,0.015160402002945777,0.028986682284976528,0.05111790511038679
GW240621_214041,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,14901,16177,0.009128502642922658,0.20362418993076417,0.04483014835332929,1.734723475976807e-18,512093872,4000,0.033302495237695386,0.04949320180958022,0.07061273982091577
GW240621_214041,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,14901,16177,148.96475936917452,3509.3269209720165,0.042448242276588506,2.842170943040401e-14,629199692,4000,0.025075338596701743,0.04568570901963358,0.06293120104384647
GW240621_214041,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,14901,16177,0.3917520376079774,15.441199814467765,0.02537056979477216,0.0,717098231,4000,0.015698765770380017,0.02964283020228023,0.045544862088084566
GW240621_214041,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,14901,16177,0.012454250208846485,0.0842035212528528,0.14790652485242162,1.734723475976807e-18,651443090,4000,0.12558136400595354,0.1489123619293219,0.17162433223027473
GW240621_214041,IMRPhenomXPNR,NRSur7dq4,chirp_mass_source,15454,16177,0.4357477349109336,6.934266359902059,0.06283977457668473,0.0,537632146,4000,0.04454519580420372,0.06403339565636164,0.08564370904818278
GW240621_214041,IMRPhenomXPNR,NRSur7dq4,chi_eff,15454,16177,0.026999049968301735,0.2000276469966728,0.13497659135464823,0.0,295020208,4000,0.11327595437846333,0.13320406944413363,0.16091588699377032
GW240621_214041,IMRPhenomXPNR,NRSur7dq4,luminosity_distance,15454,16177,205.60756754613396,3466.152671144901,0.05931867031068195,5.684341886080802e-14,686665637,4000,0.03729546724652629,0.05629868619449853,0.08442883064907943
GW240621_214041,IMRPhenomXPNR,NRSur7dq4,final_mass_source,15454,16177,1.0461281510506042,15.172112438596422,0.0689507249095619,0.0,669253315,4000,0.05288403045391901,0.0702192357159036,0.08939915079128563
GW240621_214041,IMRPhenomXPNR,NRSur7dq4,final_spin,15454,16177,0.0037875644183887696,0.08007701902073427,0.04729901867860564,4.336808689942018e-19,719928831,4000,0.030687252623611303,0.05069839357666504,0.07201035852675229
GW240703_191355,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chirp_mass_source,17705,18079,0.10246078551562576,3.0795735592852775,0.03327109534587814,0.0,156114276,4000,0.020111280643134267,0.03302332209457222,0.05707125857063785
GW240703_191355,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chi_eff,17705,18079,0.03208006535047296,0.15963149618914502,0.20096325672761822,6.938893903907228e-18,340423338,4000,0.1773788852324981,0.20060770809939257,0.22652021130898703
GW240703_191355,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,luminosity_distance,17705,18079,26.504083075243972,862.256397873002,0.03073805325263315,3.552713678800501e-15,194622697,4000,0.017426363100364585,0.0352938173492988,0.054063256364960274
GW240703_191355,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_mass_source,17705,18079,0.18068922277034893,6.6157611970242165,0.027311932427612914,0.0,737451481,4000,0.016205970653850925,0.031123344769960773,0.04918604293308418
GW240703_191355,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,final_spin,17705,18079,0.008904874914132211,0.06723605611619021,0.13244195790936564,1.734723475976807e-18,537674736,4000,0.11001734113915701,0.1321702918401636,0.1539654993328303
GW240703_191355,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,17705,15434,0.06456202804347357,3.083411328562887,0.02093850646698005,0.0,669823571,4000,0.01336633318280958,0.027063333024471014,0.04387748393051377
GW240703_191355,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,17705,15434,0.004843152718142729,0.15779186017959698,0.030693298834491876,0.0,44158440,4000,0.02523022864096163,0.0365964479260983,0.05476466696346335
GW240703_191355,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,17705,15434,6.77222060467504,871.932862980292,0.007766906022474473,0.0,201775291,4000,0.014435169118924385,0.02031900681643061,0.034143444029628316
GW240703_191355,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,17705,15434,0.0943616238301791,6.602857008386366,0.014291029430188977,0.0,567067736,4000,0.013627865503613478,0.021724400035534417,0.03438114913950922
GW240703_191355,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,17705,15434,0.005285690509457772,0.06461261624916625,0.08180585799334472,8.673617379884035e-19,176783467,4000,0.06549474357536741,0.08480353867736906,0.10409740551069534
GW240703_191355,IMRPhenomXPNR,NRSur7dq4,chirp_mass_source,18079,15434,0.1574679538910612,3.0686268137399466,0.051315446109637605,0.0,684063108,4000,0.029579849310529142,0.05204079853556964,0.07810585403726673
GW240703_191355,IMRPhenomXPNR,NRSur7dq4,chi_eff,18079,15434,0.028422264374299386,0.15637929228220546,0.1817520974772539,0.0,351187142,4000,0.1596128764895466,0.18389910504119789,0.21203220084189153
GW240703_191355,IMRPhenomXPNR,NRSur7dq4,luminosity_distance,18079,15434,24.811770134617742,868.145578857334,0.028580195233241134,3.552713678800501e-15,787425434,4000,0.017049649096554625,0.03160660780558433,0.05299151320634562
GW240703_191355,IMRPhenomXPNR,NRSur7dq4,final_mass_source,18079,15434,0.10818686242162219,6.57735896171496,0.016448374347720545,1.3877787807814457e-17,49080778,4000,0.01234953139896188,0.02304788462207479,0.04164594654579968
GW240703_191355,IMRPhenomXPNR,NRSur7dq4,final_spin,18079,15434,0.004995329161263251,0.0640371041222716,0.07800679355714206,0.0,143376057,4000,0.05796646646942538,0.0794506575089095,0.10268278026665116
GW240716_034900,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chirp_mass_source,18295,19085,0.030411983626134627,3.054138936300495,0.009957629387670532,3.469446951953614e-18,146399197,4000,0.012721327360499574,0.020625809666642167,0.03213041431176043
GW240716_034900,IMRPhenomXPHM-SpinTaylor,IMRPhenomXPNR,chi_eff,18295,19085,0.023219188290705326,0.16802529829807927,0.1381886449593689,0.0,37969813,4000,0.1180992973432495,0.14135030982306182,0.15975049889245937
