event,repetition,event_median_balanced_norm_W1
GW240716_034900,39,0.0876558066504737
GW240716_034900,40,0.09184248061283806
GW240716_034900,41,0.09012071106940593
GW240716_034900,42,0.0863763019282343
GW240716_034900,43,0.08548536648282311
GW240716_034900,44,0.09834139622253163
GW240716_034900,45,0.09729269444963974
GW240716_034900,46,0.09947469792553958
GW240716_034900,47,0.07259379250719965
GW240716_034900,48,0.10163554838623655
GW240716_034900,49,0.084017118088832
GW240716_034900,50,0.09329794794119008
GW240716_034900,51,0.08157857785677951
GW240716_034900,52,0.08803908960457353
GW240716_034900,53,0.0904117451924084
GW240716_034900,54,0.07891571734667528
GW240716_034900,55,0.0875072070662263
GW240716_034900,56,0.09200481537599897
GW240716_034900,57,0.0977357993299686
GW240716_034900,58,0.09606709373956909
GW240716_034900,59,0.08349581162717608
GW240716_034900,60,0.094716225677047
GW240716_034900,61,0.08943868036844697
GW240716_034900,62,0.10951361842148673
GW240716_034900,63,0.08359210975474324
GW240716_034900,64,0.10346789915224507
GW240716_034900,65,0.08260089467807695
GW240716_034900,66,0.09690595940532978
GW240716_034900,67,0.09706304134921681
GW240716_034900,68,0.08030924872169964
GW240716_034900,69,0.08770884390552443
GW240716_034900,70,0.09664016666464889
GW240716_034900,71,0.1044086453437528
GW240716_034900,72,0.08258874551835789
GW240716_034900,73,0.09684649737613853
GW240716_034900,74,0.08627168936147502
GW240716_034900,75,0.08262415466631554
GW240716_034900,76,0.08681586345431114
GW240716_034900,77,0.09206359798113414
GW240716_034900,78,0.09736879314396651
GW240716_034900,79,0.08984193071624905
GW240924_000316,0,0.10274004991518737
GW240924_000316,1,0.09201508478842364
GW240924_000316,2,0.09471015816009329
GW240924_000316,3,0.09075435808319232
GW240924_000316,4,0.10115510607959184
GW240924_000316,5,0.09988085738330107
GW240924_000316,6,0.0964904197917899
GW240924_000316,7,0.0974466454587802
GW240924_000316,8,0.1064520319274875
GW240924_000316,9,0.09322660248802817
GW240924_000316,10,0.09836633439820724
