event,model,parameter,median,lower_error,upper_error,q05_reconstructed,q95_reconstructed,mask_pass,finite_pass,nonnegative_error_pass,positive_width_pass,triplet_pass
GW240716_034900,IMRPhenomXPHM-SpinTaylor,chi_eff,-0.018945677848150762,0.246167478955016,0.21539836756656836,-0.26511315680316677,0.1964526897184176,True,True,True,True,True
GW240716_034900,IMRPhenomXPHM-SpinTaylor,luminosity_distance,1861.7482449663373,925.6233436413737,1388.4453566981613,936.1249013249636,3250.1936016644986,True,True,True,True,True
GW240716_034900,IMRPhenomXPHM-SpinTaylor,final_mass_source,63.90052176466452,7.531159078552655,8.367316131907671,56.36936268611186,72.26783789657219,True,True,True,True,True
GW240716_034900,IMRPhenomXPHM-SpinTaylor,final_spin,0.6670018088377724,0.1337195170521357,0.1031860476000892,0.5332822917856367,0.7701878564378616,True,True,True,True,True
GW240716_034900,IMRPhenomXPNR,chirp_mass_source,28.014861529424913,3.2877715006892494,3.9919114450655826,24.727090028735663,32.006772974490495,True,True,True,True,True
GW240716_034900,IMRPhenomXPNR,chi_eff,-0.0380239929930644,0.2319791464440938,0.18886178720030922,-0.2700031394371582,0.1508377942072448,True,True,True,True,True
GW240716_034900,IMRPhenomXPNR,luminosity_distance,1916.9843046196643,930.5908041444969,1306.967461898275,986.3935004751673,3223.951766517939,True,True,True,True,True
GW240716_034900,IMRPhenomXPNR,final_mass_source,63.4102326554072,7.618097480332324,8.450557649016645,55.792135175074876,71.86079030442384,True,True,True,True,True
GW240716_034900,IMRPhenomXPNR,final_spin,0.6680942003346905,0.11909669577884974,0.08068978587654929,0.5489975045558407,0.7487839862112398,True,True,True,True,True
GW240716_034900,NRSur7dq4,chirp_mass_source,28.224330304436183,3.5346258503952086,3.9940624897578054,24.689704454040974,32.21839279419399,True,True,True,True,True
GW240716_034900,NRSur7dq4,chi_eff,-0.03319225113887468,0.23556348196720178,0.1918089944112672,-0.2687557331060765,0.1586167432723925,True,True,True,True,True
GW240716_034900,NRSur7dq4,luminosity_distance,1753.3062637147284,860.8953258804082,1413.2193939745173,892.4109378343202,3166.5256576892457,True,True,True,True,True
GW240716_034900,NRSur7dq4,final_mass_source,64.46131609276058,8.029688407689676,8.588269516762367,56.43162768507091,73.04958560952295,True,True,True,True,True
GW240716_034900,NRSur7dq4,final_spin,0.6585696721296757,0.13134388329404867,0.08440851467405452,0.527225788835627,0.7429781868037302,True,True,True,True,True
GW240924_000316,IMRPhenomXPHM-SpinTaylor,chirp_mass_source,34.22045376203821,6.2803338310246986,8.38821664826073,27.940119931013513,42.60867041029894,True,True,True,True,True
