event,repetition,event_median_balanced_norm_W1
GW230702_185453,79,0.09899782409482907
GW230704_021211,0,0.03659367466459122
GW230704_021211,1,0.03293038954050133
GW230704_021211,2,0.038193185942999995
GW230704_021211,3,0.03214487074861842
GW230704_021211,4,0.029451849658630104
GW230704_021211,5,0.03821968068060395
GW230704_021211,6,0.03896979349498448
GW230704_021211,7,0.03299406279703753
GW230704_021211,8,0.031568435477370996
GW230704_021211,9,0.03133455496011978
GW230704_021211,10,0.040136063639461136
GW230704_021211,11,0.03251486795430866
GW230704_021211,12,0.026311050430777118
GW230704_021211,13,0.03384132133629113
GW230704_021211,14,0.02425071061079697
GW230704_021211,15,0.02748504000312596
GW230704_021211,16,0.028581040408354026
GW230704_021211,17,0.03246296486973608
GW230704_021211,18,0.023122762093709538
GW230704_021211,19,0.03195142174821116
GW230704_021211,20,0.027771349584625203
GW230704_021211,21,0.022740212925915337
GW230704_021211,22,0.028691918830402428
GW230704_021211,23,0.02607068318785023
GW230704_021211,24,0.022061404789733598
GW230704_021211,25,0.03889153268376256
GW230704_021211,26,0.03356310786436501
GW230704_021211,27,0.03882049449607747
GW230704_021211,28,0.039351014924783434
GW230704_021211,29,0.027831752735345643
GW230704_021211,30,0.02694702268441845
GW230704_021211,31,0.02888535876224616
GW230704_021211,32,0.03170913604091409
GW230704_021211,33,0.03645215541982888
GW230704_021211,34,0.03469745205126206
GW230704_021211,35,0.03808163524391305
GW230704_021211,36,0.02806851504511838
GW230704_021211,37,0.027324482624861774
GW230704_021211,38,0.031495150855324554
GW230704_021211,39,0.02686336897315824
GW230704_021211,40,0.03033401809541958
GW230704_021211,41,0.02783599724791123
GW230704_021211,42,0.027711368777305498
GW230704_021211,43,0.0272022009777005
GW230704_021211,44,0.03452824519306229
GW230704_021211,45,0.036039486561393365
GW230704_021211,46,0.026596462629835758
GW230704_021211,47,0.023664570714928525
GW230704_021211,48,0.03605453368183437
GW230704_021211,49,0.03443374409822804
GW230704_021211,50,0.027963749984990398
GW230704_021211,51,0.03224203648613394
GW230704_021211,52,0.025160187784194387
GW230704_021211,53,0.028106643219791488
GW230704_021211,54,0.03208002228542309
GW230704_021211,55,0.03468951336746981
GW230704_021211,56,0.032201376155889555
GW230704_021211,57,0.030947008170049074
GW230704_021211,58,0.025776950610205428
GW230704_021211,59,0.022850948607462937
GW230704_021211,60,0.025128756653212136
GW230704_021211,61,0.03997585131820934
GW230704_021211,62,0.025698495107699774
GW230704_021211,63,0.02657064653234988
GW230704_021211,64,0.030761233125841142
GW230704_021211,65,0.027881350896610563
GW230704_021211,66,0.03403783503175407
GW230704_021211,67,0.02958307867778765
GW230704_021211,68,0.025004455253836846
GW230704_021211,69,0.0321791763363403
GW230704_021211,70,0.03269385721645105
GW230704_021211,71,0.035947625347117575
GW230704_021211,72,0.025421334632953863
GW230704_021211,73,0.03094473615609333
GW230704_021211,74,0.033833587536482336
GW230704_021211,75,0.029671379621041164
GW230704_021211,76,0.027993444759141756
GW230704_021211,77,0.025748377175438663
GW230704_021211,78,0.027125490825635035
GW230704_021211,79,0.03410003482542242
GW230707_124047,0,0.0814831168856603
GW230707_124047,1,0.07945951953825896
GW230707_124047,2,0.09604772335179715
GW230707_124047,3,0.07513852865334278
GW230707_124047,4,0.07766010058604374
GW230707_124047,5,0.07648573128999783
GW230707_124047,6,0.07274248122272078
GW230707_124047,7,0.07469709946423048
GW230707_124047,8,0.07920845265329869
GW230707_124047,9,0.07795058278232757
GW230707_124047,10,0.07364800680990956
GW230707_124047,11,0.07107398471459746
GW230707_124047,12,0.07482310200742719
GW230707_124047,13,0.08547383885398087
GW230707_124047,14,0.08647708805692404
GW230707_124047,15,0.08351420039585652
GW230707_124047,16,0.0748068710561945
GW230707_124047,17,0.08388831102026784
GW230707_124047,18,0.09050905597817963
GW230707_124047,19,0.07271232196665771
GW230707_124047,20,0.07472737452443186
GW230707_124047,21,0.07200806716065776
GW230707_124047,22,0.07552695473641431
GW230707_124047,23,0.08534848065341748
GW230707_124047,24,0.07847067251610361
GW230707_124047,25,0.07917614588856717
GW230707_124047,26,0.06922297160049903
GW230707_124047,27,0.07935505289852103
GW230707_124047,28,0.08176908239026168
GW230707_124047,29,0.07557523083371397
GW230707_124047,30,0.0741755826265032
GW230707_124047,31,0.08565918749877849
GW230707_124047,32,0.0769496431921619
GW230707_124047,33,0.07301799566932413
GW230707_124047,34,0.08371381858490802
GW230707_124047,35,0.08770083888523868
GW230707_124047,36,0.07966820035975054
GW230707_124047,37,0.0826949897579978
GW230707_124047,38,0.07594453585591084
GW230707_124047,39,0.06837016107856224
GW230707_124047,40,0.08001833192137049
GW230707_124047,41,0.07691743954981384
GW230707_124047,42,0.06780543027582328
GW230707_124047,43,0.08183406491715087
GW230707_124047,44,0.0698109284646154
GW230707_124047,45,0.06837813035477959
GW230707_124047,46,0.07065960383771483
GW230707_124047,47,0.0769172693473529
GW230707_124047,48,0.07891531694166168
GW230707_124047,49,0.07456296438979317
GW230707_124047,50,0.07968068385503266
GW230707_124047,51,0.0621805239410266
GW230707_124047,52,0.06990418577123199
GW230707_124047,53,0.09241826125130545
GW230707_124047,54,0.08289608025743407
GW230707_124047,55,0.08051162913678996
GW230707_124047,56,0.0861177547103769
GW230707_124047,57,0.07371077719904168
GW230707_124047,58,0.07695119657201507
GW230707_124047,59,0.07310801097226234
GW230707_124047,60,0.073437538749987
GW230707_124047,61,0.0807329450080104
GW230707_124047,62,0.07550629107367776
GW230707_124047,63,0.08019075355067924
GW230707_124047,64,0.07570894202747237
GW230707_124047,65,0.08344466357903124
GW230707_124047,66,0.07895383040954719
GW230707_124047,67,0.07402770098337426
GW230707_124047,68,0.0763426873906935
GW230707_124047,69,0.07142022215434544
GW230707_124047,70,0.06886278076530979
GW230707_124047,71,0.07563395317399603
GW230707_124047,72,0.09064426814835765
GW230707_124047,73,0.07389391498413168
GW230707_124047,74,0.07772343333484273
GW230707_124047,75,0.08285745235191845
GW230707_124047,76,0.08249101589669351
GW230707_124047,77,0.0848246734758065
GW230707_124047,78,0.0792027293219252
GW230707_124047,79,0.07626651025281905
GW230708_053705,0,0.06646438896981675
GW230708_053705,1,0.07238272645583269
GW230708_053705,2,0.06923558992856697
GW230708_053705,3,0.0586831578986687
GW230708_053705,4,0.053259402656199134
GW230708_053705,5,0.06968665038984707
